name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Amor Regresa,Grandes Éxitos Remezclados Y Masterizados,6gecuyIGvYoTOQdyZkovhS,Los Askis,7wiOKrtPg196Hh90CdoKPi,0FuqABgi0bD219B12xC7Hn,59.0,213000.0,0.0344,0.798,0.0,0.639,4.0,0.641,-4.648,0.248,0.0,0.714,171.362
Piensa En Mí,Sueño Y Realidad,3jVJ1fTyUxYdpzb8Pt9V6U,Grupo Mojado,28NFZuZbEm7yzMpv1q1Rb7,1xKP7GVLY33i5jmx1bB1Kk,69.0,177040.0,0.0581,0.748,1.0,0.0662,10.0,0.722,-8.906,0.307,0.0,0.537,80.08
Mi Niña Mujer,Mi Niña Mujer,30v9YxJ5EwVv84STFbJXvW,Los Angeles Azules,0ZCO8oVkMj897cKgFH7fRW,19p0PEnGr6XtRqCYEI8Ucc,49.0,192493.0,0.0306,0.866,1.0,0.0857,7.0,0.484,-4.162,0.429,0.0,0.606,85.781
Me Volví A Acordar De Ti,Cumbias Sonideras Románticas 2015,4fvBXJ9gjqM2tlsAQVb1cV,Los Angeles De Charly,0fdpJLsenUo15X3dPPWJSR,3ZTMJQ5B7lsauB4GJt7kue,49.0,237133.0,0.0264,0.775,1.0,0.397,2.0,0.667,-4.574,0.135,0.0,0.568,146.003
Todo Me Gusta De Ti,Destilando Amor,0Hkn7bDEG0kyUxI6gQdHzB,Aaron Y Su Grupo Ilusion,1zVxAFV8uL5V816dzdHvYQ,5gUoppDphfYsIiguGr5drh,68.0,247893.0,0.0327,0.759,0.0,0.0681,0.0,0.765,-5.673,0.19,0.0,0.512,90.336
Oye Mujer,Oye Mujer,61g9r3DhCVt25gpz2FD1DD,Raymix,0hHT2BH7XTm3ZdZb6CX064,5aLELbBB0Pa7TlGJJyBJo9,68.0,252946.0,0.0619,0.9,0.0,0.121,4.0,0.826,-5.186,0.0534,1.18e-06,0.642,90.991
Voy a pintar un corazón,12 Grandes exitos Vol. 1,4MS8BBgk33mKvBT2MfjTWa,Los Acosta,1sxekzjeHJaqkZbpaaGR9x,6JVU5TollB4mTzMkb5d8Z9,62.0,208640.0,0.0295,0.853,1.0,0.0633,9.0,0.759,-11.458,0.117,8.69e-05,0.588,102.035
Cómo Te Voy A Olvidar,Grandes Éxitos Remezclados Y Remasterizados,5I7CydpUxGqOSgFzSlxOew,Los Angeles Azules,0ZCO8oVkMj897cKgFH7fRW,6ltYnjVswCQtRdxmRjCG35,64.0,267613.0,0.0516,0.715,0.0,0.193,11.0,0.615,-6.69,0.141,0.0,0.506,83.056
Llorar,Llorar,4FhJUozm8iSdIDobne1KHN,Los Socios Del Ritmo,7bzt5lHL6bzLO3c9mkxNMW,74Z5qPgObksbUqTLsMetwO,4.0,223160.0,0.113,0.962,0.0,0.0524,5.0,0.783,-6.917,0.0577,0.0,0.59,172.016
Te Amo,3 De Colección...Los Mier,62NFPbyHBnsb2G1tyPUB8d,Los Mier,2B8mbONjmLnXk4wpqF5UPQ,70UUg4Z7nS5SJzMWc2W32U,1.0,175160.0,0.0469,0.801,0.0,0.187,6.0,0.511,-10.056,0.0174,0.000295,0.619,178.777
Sergio el Bailador,Sergio El Bailador,1sk1X49mukrl5sFPjCtk1y,Bronco,0VKh7CQDi9MkUvaBMoK1V0,3M7WBL64QOmuPiPjhySCJW,64.0,169600.0,0.0578,0.984,1.0,0.0435,7.0,0.789,-12.263,0.306,0.0,0.67,89.532
Como Una Novela,Íconos 25 Éxitos,1VGK7K0RrIVCoTvrtupb71,Los Acosta,1sxekzjeHJaqkZbpaaGR9x,4KQ8pDFCIgWpT7TY1Uf8TN,64.0,224293.0,0.029,0.635,1.0,0.295,0.0,0.752,-7.919,0.255,0.00172,0.621,101.943
Tu Traición,Tu Amor Secreto,1ICfNn1KnGQnjyXaYOiB3c,Grupo Bryndis,44WCHvwXBOMz6nm7Mu2ReO,2ObbqCZZgwK8VowFYf0RPh,61.0,214293.0,0.0361,0.931,1.0,0.102,7.0,0.734,-9.166,0.193,0.000546,0.66,84.58
Amor Sin Primavera,"Los Gigantes De La Cumbia, VOL. 1, Disco 1",219roX2NTtUuwrhNoj4Bly,Los Yaguarú,1CajkwEgJac9j9alNJJxTQ,0SPeRV2ZKS9SBgNg9MOHZe,63.0,232493.0,0.0572,0.862,1.0,0.0916,8.0,0.702,-5.981,0.499,0.0,0.544,77.895
Mix Juguito De Pina,Con Carino A Oaxaca,0IuDm4Z0RGNVsPZBDcNnUJ,Simba Musical,2lxLwYbYnQZv7wkubtAq3J,68PWHpcmWTC92qoGADfOEG,55.0,354520.0,0.0302,0.847,1.0,0.287,5.0,0.767,-3.747,0.219,0.00506,0.914,100.008
El Hombre Que Yo Amo,Tesoros De Coleccion,7g5bfjbwzzYDTXFqBXaGfn,Sonora Tropicana,0XKgjkHamDZy6obrO52fIs,3bukaSKEeFiyYx9JfgiqYf,56.0,247000.0,0.0569,0.825,0.0,0.0652,7.0,0.486,-2.395,0.701,0.0,0.602,201.667
Besar Tu Piel,Cicatrices,1p4Y2PEsXTnTxWrYjihemm,Rayito Colombiano,3yJUTkFm88TiJPLhLHKumn,3sxYWCxHH0TcbPcEd6Ie0N,62.0,204680.0,0.0317,0.844,0.0,0.129,0.0,0.727,-6.154,0.576,0.000965,0.547,87.435
Mis Sentimientos,Cómo Te Voy A Olvidar ¡Edición De Súper Lujo!,6Deil0rDdWFnJfYWryngKd,Los Angeles Azules,0ZCO8oVkMj897cKgFH7fRW,2LyHAsMcpW0Dm17rWYa79p,60.0,216986.0,0.0314,0.855,0.0,0.0713,0.0,0.748,-4.749,0.207,0.000186,0.696,92.997
Echarme Al Olvido,"Grupo Cañaveral, Vol. III",4lxhwVX8BPSeITPGBOzIJw,Grupo Cañaveral De Humberto Pabón,48zixAu4wMDZwpVbOenDU7,52Uy47FjbqbAh3WXejw7gU,60.0,280826.0,0.0836,0.558,1.0,0.0628,0.0,0.781,-12.779,0.0717,0.0,0.344,89.605
Vida No Te Vayas,"Los Gigantes De La Cumbia, VOL. 1, Disco 1",219roX2NTtUuwrhNoj4Bly,Los Yaguarú,1CajkwEgJac9j9alNJJxTQ,6D7uV4Pv0IyOxBs138SRyf,58.0,227573.0,0.0721,0.673,0.0,0.059,7.0,0.817,-7.278,0.3,1.55e-06,0.677,79.576
Escándalo,30 Aniversario,7bYeeLp33ix2DiyM8f5It6,Margarita la diosa de la cumbia,2vdi5RS6XV5Qy7J5GgDqgn,1Ed4AvDGnUGtU0dYrnwLPg,59.0,288560.0,0.0308,0.924,0.0,0.138,4.0,0.917,-6.456,0.0391,0.0116,0.571,99.879
Ámame,Clásicas De La Cumbia Andina,1G9yAgWGkLLyc3ItyTfS3Z,Los Llayras,2ArV1M689cANDANMu9OfBz,6MSp1jexGF9TlEpzWM7Zuf,56.0,238335.0,0.0409,0.802,0.0,0.0586,2.0,0.709,-7.247,0.346,0.0,0.598,77.44
Destilando Amor,Destilando Amor,0jXhlN1DHW662aZCXUGxYH,Aaron Y Su Grupo Ilusion,1zVxAFV8uL5V816dzdHvYQ,1VL6n94ZDAHk3nwyqIGgTp,2.0,217600.0,0.0321,0.707,1.0,0.115,7.0,0.666,-4.304,0.249,0.000268,0.683,89.043
Amor de Mis Amores,"Greatest Cumbia Classics Of Colombia, Vol. 1",53W9qG1q6xaKlUVuzkBNPV,La Sonora Dinamita,13or1Wf6ipcvSIiurZATvw,3gR5KQnC8FYLoPG2LEfbGP,55.0,246653.0,0.0514,0.9,0.0,0.124,4.0,0.669,-5.127,0.36,8.84e-05,0.824,104.031
Guaracha Sabrosona,De Reventon,2LlcZX27HHaJVnHkYWvV5r,Alberto Pedraza,3TQh6LXI9ADgyZJTT19TeR,6MSCSfId8BhAc7PlW6uOJZ,2.0,220026.0,0.0935,0.576,1.0,0.0542,7.0,0.888,-8.858,0.0319,0.00233,0.502,90.481
No Te Voy A Perdonar,"No Te Voy A Perdonar, Volumen 4",24V99ibPcTjI906jV1io1D,Grupo Cañaveral De Humberto Pabón,48zixAu4wMDZwpVbOenDU7,4LDJhbXkL9ckWAOBlBQJKG,59.0,232756.0,0.0423,0.531,1.0,0.16,7.0,0.826,-7.962,0.303,3.09e-05,0.658,84.771
Sola,Oye Mujer (Deluxe Edition),3CzeG68WKVXRMumlmwoCfl,Raymix,0hHT2BH7XTm3ZdZb6CX064,4etqoFocnO9gSKtqtQbwXh,63.0,179026.0,0.0681,0.772,0.0,0.355,1.0,0.674,-5.042,0.383,0.0,0.684,179.981
El Diario De Un Borracho,El Condor Legendario,1JizA2c3lbWRkz7p0jZEeG,Aniceto Molina,0vpwDjHfD1T65OcmvpcF0S,3A4awt6Y9DwHBRuFDoRX5S,57.0,266866.0,0.0584,0.959,0.0,0.0548,7.0,0.754,-5.593,0.129,1.72e-05,0.703,95.335
Me Vas A Recordar,Serie Diamante - 15 Súper Exitos,6CbDYnfZuYfuC9aKn9LcSq,Los Angeles De Charly,0fdpJLsenUo15X3dPPWJSR,5Nh4sheOYL11EWJzxhRu5c,56.0,180533.0,0.0256,0.756,1.0,0.364,10.0,0.6,-4.563,0.136,0.0,0.607,155.146
Él Soy Yo,Grandes Éxitos Remezclados Y Remasterizados,5QJn7lCZyefBlDVTfOPlAb,Samuray,6fBjnfeYEU3VFuQl8RPrp8,5wAuauXzrKjAeppxX1IsZ7,57.0,193693.0,0.0426,0.774,1.0,0.376,2.0,0.73,-6.555,0.14,0.0,0.657,78.065
La Pollera Colora,En Concierto... 2012,4soUUb99ayB279a6b6s2zx,La Tropa Vallenata,6ESzKdcEDKvhUek4ZaHruk,1jOdq7KjgMjSyV64ZvTuzU,46.0,228884.0,0.0603,0.873,0.0,0.609,5.0,0.666,-6.052,0.134,0.000146,0.678,101.551
La Suavecita,Historia de la Cumbia en el Siglo XX (Vol. 2),2NE1HmtyFqRKg2zV2uWxY2,La Sonora Dinamita,13or1Wf6ipcvSIiurZATvw,2PXTwetJcZb2GS417RyCga,44.0,234147.0,0.0594,0.68,1.0,0.133,1.0,0.815,-5.013,0.01,6.19e-06,0.688,96.648
Mira oye,Cumbias con Garra Vol. IV *,6sCg6I963xNmg9qo8xbwqp,Los Tigrillos,5kuxm06ltfO1Rj9j5UQewf,4l3SD9S0EOaBAPejqNti6E,63.0,202253.0,0.0503,0.873,1.0,0.0671,0.0,0.854,-5.19,0.101,1.28e-05,0.741,104.119
Culpable o No,Culpable o No,49igeZ8QndVCzyJZQjfco8,Arturo Jaimes Y Los Cantantes,4LOxW5D6hIgOAAOh1jedrx,1GbJ9RLOTvjSbSgIL4nlxL,56.0,211810.0,0.0358,0.921,0.0,0.074,9.0,0.664,-2.46,0.328,0.0,0.827,87.038
Oasis De Amor,Cumbias Bailables,3cckqFeX5tVXMUbhqd5ggA,Simba Musical,2lxLwYbYnQZv7wkubtAq3J,5dKcpH68xBgZ4E5vkNzGqa,51.0,180200.0,0.0674,0.808,0.0,0.098,4.0,0.72,-1.742,0.102,0.0,0.897,89.176
La Negra Tomasa - Bilongo - Versión Tropical,Caifanes,7oNSmwtmqu8EvnD3cv2HOr,Caifanes,1GImnM7WYVp95431ypofy9,6cVHu0HmKo4oEOSOqooTa3,64.0,472400.0,0.0313,0.694,1.0,0.274,2.0,0.53,-7.13,0.234,0.311,0.683,174.441
Mil Horas,"Greatest Cumbia Classics Of Colombia, Vol. 2",2zTSfpbKycKhOo3hwh8OEj,La Sonora Dinamita,13or1Wf6ipcvSIiurZATvw,5XyItd5rFfdtoJsWHxON5x,5.0,225333.0,0.039,0.842,1.0,0.0634,3.0,0.741,-7.22,0.103,0.000685,0.743,101.647
El Viejo Panzón,Triste y Vacía,2bPp7IIAG9esCZClq0l6yV,Grupo G,4zKNSiS1LD7OT0z3hTqRE8,3Dj3PRVWbPlCSaWeA0DBRM,53.0,194506.0,0.0554,0.908,0.0,0.145,8.0,0.842,-3.84,0.0412,0.00858,0.882,95.008
Rumba Cha Cha,Los Reyes de la Cumbia,7dqGNgngoKiz7sRR7DaBjw,Grupo Kual?,4r880LQXdnpTflv3uqV4kX,5OSUQtHDX5L0bW8MbLFlS7,7.0,284160.0,0.0328,0.892,1.0,0.102,10.0,0.778,-7.321,0.00146,6.29e-05,0.728,97.03
La Mejor Versión de Mi - Remix,La Mejor Versión de Mi (Remix),0OChMQnL4dpFZQH93uPb1d,Natti Natasha,1GDbiv3spRmZ1XdM1jQbT7,2dy3TKVDEbIeWxeIb8JWqZ,80.0,229333.0,0.0326,0.894,0.0,0.302,11.0,0.735,-5.119,0.732,0.0,0.712,131.938
El Beso Que No Le Di,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,2kcc5humLS6PKOI9rwvXex,69.0,207480.0,0.044,0.961,0.0,0.0928,4.0,0.899,-3.831,0.0611,6.1e-06,0.725,128.034
Inmortal,Utopia,1yM8iaMk4Slsqr94LabgN1,Aventura,1qto4hHid1P71emI6Fd8xi,2swZ0X1njeU32SNJeBKIfW,75.0,256440.0,0.0349,0.848,0.0,0.0651,8.0,0.77,-4.65,0.178,0.0,0.775,124.015
Corazón Con Candado,Hablamos En La Cama,4v6H0THnWjG3pakiQ9zQR9,Raulin Rodriguez,5rvaaWutd0gsbc2iMNo9k5,56rdvz30wcKbCHfcLKmyln,33.0,262653.0,0.0274,0.894,0.0,0.25,0.0,0.788,-2.632,0.55,2.27e-05,0.91,130.069
Los Recuerdos,Los Recuerdos,0xGbVhKSRFIzUFLDWsmJYV,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,2huEu8faRAhs0OAtTa5hpH,54.0,161933.0,0.0296,0.926,0.0,0.0929,0.0,0.773,-4.655,0.449,1.82e-06,0.799,135.082
Me Sacaste Del Llavero,Mil historias,00Gbe3lGwcNlWn9JvlvBhD,El Chaval de la Bachata,4RnIr0AAau1SBJMbjJ9poC,3R6BkHp37wmjYlpzaU1ODd,41.0,250124.0,0.0371,0.961,1.0,0.0764,11.0,0.85,-3.687,0.194,0.0,0.748,130.073
Mujer de las Mil Batallas,Devuélveme Mi Libertad,2fde5WKTf4YilScZxEdd07,Frank Reyes,4vQV1LCGBdYAt5rIIPjSFZ,4CKNP0H3WEWQBSNGeOvjFU,50.0,204564.0,0.0288,0.718,1.0,0.151,1.0,0.78,-5.087,0.511,0.00087,0.729,139.97
Canalla,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,4XEXrp37kZXpQTB2r5vWbS,70.0,225386.0,0.0453,0.902,0.0,0.145,11.0,0.878,-1.457,0.148,0.0,0.875,130.027
Morir Solo,Morir Solo,6knKxseycCjKl3KVZizjbb,Prince Royce,3MHaV05u0io8fQbZ2XPtlC,18hnXK4HWm3BxT8QijiJVO,69.0,242342.0,0.0318,0.903,0.0,0.298,6.0,0.78,-3.369,0.246,0.0,0.779,119.982
Payasos,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,1soECbw2IFdWt5W8Rb4uG7,68.0,203426.0,0.0447,0.906,0.0,0.347,10.0,0.855,-4.511,0.245,0.0,0.698,124.057
Creíste,El Mayimbe,78xxV0YpdLuNXt2bZ9xYqt,Anthony Santos,06TVTkMAOR935MhkjX0i2A,1yG920a2ut0jxNadB25wph,50.0,257091.0,0.0468,0.839,1.0,0.0889,0.0,0.841,-4.21,0.647,0.00163,0.756,138.1
La Asesina,El Amor,47hm8FIBjBtP5pYjO0fJUq,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,1WoDc1x28zHmxnPvvM5GLh,66.0,204733.0,0.0349,0.883,1.0,0.14,3.0,0.81,-3.042,0.385,0.0,0.803,130.049
Amorcito Enfermito,Merengue y Sentimiento,1sICskXqVMRys1f0AKqyBS,"Héctor Acosta ""El Torito""",4TCAAIMmeZXCTVlHUsicOn,2colCrVYpDalL5Oc0NkfaK,58.0,230546.0,0.0421,0.759,0.0,0.35,0.0,0.844,-5.247,0.141,0.0,0.686,122.966
Donde Estan Esos Amigos,Ya Me Canse,1y8IaieixW46sJO0Zio0EV,El Chaval,50GaXLIOhzsa35VlyzW9Zv,0PLpw3w76h4mVnXUDnveRG,44.0,270480.0,0.0336,0.735,0.0,0.305,10.0,0.839,-5.252,0.0756,0.000143,0.643,129.104
La Demanda,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,3zVibdZHsVH05p5Crux6xX,67.0,234480.0,0.0397,0.951,0.0,0.311,6.0,0.865,-4.519,0.102,1.22e-06,0.712,122.021
Maestra,Maestra,5oTBkhFGfjSNTLYcZEiDCy,Elvis Martinez,2Nbb9tYqcZvINNMbUsQn26,4uQf92w1IjsdnKZevVANAt,43.0,234031.0,0.0407,0.924,0.0,0.0624,10.0,0.844,-3.591,0.424,0.000107,0.718,134.039
Me Voy - Bachata,La Historia…Mis Éxitos,3DY0cXNsokz4CCESixvI8w,"Héctor Acosta ""El Torito""",4TCAAIMmeZXCTVlHUsicOn,1wfxSvHq3cdzmOHZejMkci,54.0,242320.0,0.0378,0.883,0.0,0.214,4.0,0.9,-4.456,0.563,0.0,0.734,131.989
La Mejor De Todas,Quiero Ser Tu Amor,7vSqNkK9usdG1GEkxUuA16,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,5vTIuHaFWnKLB28oLaRClm,57.0,219586.0,0.0312,0.904,1.0,0.196,0.0,0.83,-6.037,0.49,5.73e-05,0.787,140.052
Dos Locos,Confesiones,4QVEewz5D2YmstuFp83v0e,Monchy & Alexandra,3rs3EOlJ8jyPpdGiQ9Mhub,3mx8WfEOjeUB1a0fpFxQmi,59.0,246640.0,0.0559,0.83,0.0,0.073,1.0,0.911,-7.588,0.0769,0.000294,0.569,129.99
Dile al Amor,The Last,57tmzh0hsnWU8znnvEWJbe,Aventura,1qto4hHid1P71emI6Fd8xi,2Bhmj4XK33InfhqKPxcJ1v,72.0,229360.0,0.0376,0.944,1.0,0.314,11.0,0.825,-9.71,0.0764,0.0,0.605,124.005
Loco de Amor,BachatHunters,6bpnQt5OV2GmlPvDRrfNjv,Luis Vargas,6Mjbr8K3MiiRMqmFIB4zWq,4y1kXsJTMBpr0gRNuLZnpG,3.0,473133.0,0.0406,0.965,0.0,0.282,5.0,0.903,-6.909,0.0905,0.000118,0.558,134.979
Fecha de Vencimiento,Devuélveme Mi Libertad,2fde5WKTf4YilScZxEdd07,Frank Reyes,4vQV1LCGBdYAt5rIIPjSFZ,06YEsAMgIA37hKjmdBhmrE,50.0,212584.0,0.0284,0.885,1.0,0.137,9.0,0.827,-3.714,0.593,0.000312,0.865,134.015
Me Quedo,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,301E9bwin8Gh2PCp0doIDz,67.0,235533.0,0.0341,0.887,1.0,0.27,1.0,0.838,-3.09,0.242,0.0,0.75,128.052
Esta Noche,Escenas De Amor,7BHBDN6dsMr4OwaMNhu1Mb,Raulin Rodriguez,5rvaaWutd0gsbc2iMNo9k5,38cozIrW3CWUOmg2G5J6qa,42.0,283413.0,0.0346,0.859,1.0,0.0988,8.0,0.877,-4.144,0.5,0.0,0.703,126.032
El Profesor,Bachatas Pal Pueblo: Mas Pueblo Que Nunca,2OQYFVC8gKoCApueLNdIUi,Elvis Martinez,66U02qGDesTqZImnLSiYeE,0WQKhw1aMGfqdNbTj2RhZx,45.0,221480.0,0.0526,0.963,0.0,0.0374,11.0,0.945,-3.406,0.265,0.0,0.628,132.308
Bachata En Fukuoka,Asondeguerra,2LqYd5gIJxEvG5md8kGeyL,Juan Luis Guerra 4.40,3nlpTZci9O5W8RsNoNH559,6IfMD01z39P15HKezjdaMP,65.0,191106.0,0.0343,0.928,0.0,0.0663,0.0,0.878,-7.301,0.77,0.0,0.555,132.936
El Intruso,El Amor,47hm8FIBjBtP5pYjO0fJUq,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,0gSBSVrek88L0xnSUQwlst,59.0,172440.0,0.0341,0.804,1.0,0.137,3.0,0.819,-5.082,0.65,6.24e-05,0.641,129.931
Sobredosis (feat. Ozuna),Golden,6bm9EpUNvQ9xMglBJGRmgS,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,1WbXIpiGBJkCiv3hn40iPB,73.0,198332.0,0.0511,0.682,0.0,0.23,4.0,0.759,-8.085,0.207,0.0,0.639,128.01
Abrazame amor,Mi Regreso,5c7bGd5Mbwhpp8JNiTSdKz,Luis Miguel Del Amargue,0tJDMMp9vT1q6zrPih0yFQ,2moTUdEmaqUAiwA2aM8I0R,43.0,236306.0,0.032,0.938,1.0,0.235,7.0,0.882,-5.091,0.612,0.0,0.668,131.981
Medicina de Amor,Medicina de Amor,2wLWr0dEKCauOLtmfJikCR,Raulin Rodriguez,5rvaaWutd0gsbc2iMNo9k5,2nTgr8A2F6dpxsuGsf6KSk,52.0,365253.0,0.0538,0.921,1.0,0.0314,1.0,0.663,-8.926,0.35,1.31e-06,0.421,146.202
Promise,Fórmula Vol. 1 (Deluxe Edition),6a3RDPcFamZvFCi8VeXWkK,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,0jr6tT2vc4cIFPHb6wufG3,69.0,252253.0,0.0574,0.77,1.0,0.0821,1.0,0.764,-6.422,0.403,0.0,0.739,132.995
Los Últimos,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,6Y9P646HsmJtZEE2zmgHeF,64.0,282853.0,0.0528,0.868,0.0,0.108,0.0,0.903,-3.953,0.294,2.26e-06,0.656,122.057
Ya No Te Buscare,El Amor,47hm8FIBjBtP5pYjO0fJUq,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,1CIUos10Or0tFaf4ZhaSfW,57.0,216040.0,0.0289,0.842,1.0,0.179,2.0,0.83,-3.497,0.262,0.0,0.802,131.981
Debate De 4,Fórmula Vol. 1 (Deluxe Edition),6a3RDPcFamZvFCi8VeXWkK,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,1dZe54pxTPI1XsISVTR6ns,68.0,279346.0,0.0422,0.834,0.0,0.208,9.0,0.768,-4.331,0.323,0.0,0.755,132.002
Que Vuelva,Corazón Duro,3C5eb62kdgXXv8ZLzfGkiB,Alex Bueno,7esCoLcCoCK7FPa9casAH4,0ndYI8UT0PMaJzKLJbFr35,61.0,287960.0,0.0406,0.943,1.0,0.0694,6.0,0.872,-7.736,0.269,0.0,0.641,134.961
No Es una Novela,Exitos,6yPF9eRGxfqwKy1bLkmUzA,Monchy & Alexandra,3rs3EOlJ8jyPpdGiQ9Mhub,6u0YMyjnpSHi8EyHRkCCAP,53.0,220546.0,0.0292,0.827,0.0,0.119,1.0,0.888,-2.639,0.428,0.000375,0.76,127.966
Odio,"Fórmula, Vol. 2 (Deluxe Edition)",17HsiXfqKUPoTP6Y5ebs1L,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,1iLv1ieT9BZ3qsti9yTCnG,73.0,225000.0,0.0676,0.598,0.0,0.0821,0.0,0.802,-5.965,0.574,0.0,0.725,128.04
Tu Eres Ajena,Amor En Silencio,02IKI6J5vzzTZ0DC2yWNcu,Frank Reyes,4vQV1LCGBdYAt5rIIPjSFZ,64zjvItFmkY8Q96tcmGQ6n,63.0,239666.0,0.059,0.941,0.0,0.0776,0.0,0.919,-7.338,0.226,0.000288,0.579,130.205
Hoy Te Vi Pasar,Los 12 Exitos de Kiko Rodriguez,5MEzNKw4IyHA4zbXXh2Vgn,Kiko Rodriguez,1YYp1qwJ7EAitFINQ7gOKV,0PG9RK1V62OsPRTmwKq566,52.0,252557.0,0.0468,0.9,0.0,0.0595,0.0,0.926,-3.377,0.229,3.06e-06,0.711,125.083
Vine A Decirte Adios,Vine a Decirte Adios,5QShP54MICYu2VqkwfEnGm,Frank Reyes,4vQV1LCGBdYAt5rIIPjSFZ,40dliSTZf3ABIqfvenH9TI,42.0,277453.0,0.0407,0.776,0.0,0.0576,10.0,0.849,-8.23,0.369,0.000447,0.535,132.77
Pégame Tu Vicio,Enamorado,3cncShkeHvZMb0b1sz8TxA,Antony Santos,7pn6a27dluoURxDkdvxqqJ,55VkPG0F93r4gYkYXBetfE,47.0,372733.0,0.109,0.961,1.0,0.127,2.0,0.771,-7.326,0.689,0.0247,0.419,124.31
ileso,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,2zHgz7X52WqdckhjMJj6mt,65.0,217573.0,0.032,0.958,0.0,0.0945,2.0,0.747,-3.019,0.125,4.23e-05,0.827,151.014
Amiga Veneno,Novia Mia,1Btt4vZ0zB05UK4d4OsvIH,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,7n8cKJDktV6TeKZTcR5k8y,54.0,325506.0,0.0419,0.828,0.0,0.0745,9.0,0.852,-9.101,0.399,9.52e-06,0.486,126.095
Hoje En Blanco,Exitos,6yPF9eRGxfqwKy1bLkmUzA,Monchy & Alexandra,3rs3EOlJ8jyPpdGiQ9Mhub,4U8sOYJreJ7D00VlyvIk2v,60.0,308000.0,0.037,0.862,1.0,0.215,0.0,0.932,-4.182,0.221,3.56e-06,0.751,135.066
My Voy - Live,Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition),2KAFZKOzlkk0wOI1XdoO0q,Aventura,1qto4hHid1P71emI6Fd8xi,2YYqOY94VWoSl5XewubU9w,52.0,265506.0,0.0729,0.747,0.0,0.904,4.0,0.444,-5.806,0.169,0.0,0.954,130.605
Corazon Culpable,"Aqui Esta La Bachata, Vol. 2: Con Sus Interpretes Originales",5k70ucpuyCsNdA32zviCZ9,Anthony Santos,06TVTkMAOR935MhkjX0i2A,198HWHhymECcoWD5udzWzH,48.0,361093.0,0.0506,0.87,0.0,0.0241,4.0,0.717,-9.848,0.34,2.04e-06,0.5,80.869
Amor Enterrado,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,3cdTfwai1PtCGOd9DIBMNU,65.0,240880.0,0.0349,0.963,1.0,0.0827,9.0,0.863,-2.801,0.219,0.0,0.681,117.976
Llora Alma Mía,Llora Alma Mia,4NCFudOnqbnak0laoZN2so,Yoskar Sarante,5VcamBo0Goh74iFQDqj6Q4,6KioOiN7xTcjhlYC88qkgb,52.0,261519.0,0.0458,0.956,1.0,0.0448,11.0,0.894,-8.532,0.257,0.000191,0.564,131.994
Estoy Perdido,Bachateando 2,3LHAUPocU5MvzVczvyhzEr,El Chaval,50GaXLIOhzsa35VlyzW9Zv,2ZWOEMmcN5aerFmasiewTF,48.0,250106.0,0.0397,0.97,1.0,0.0738,1.0,0.873,-5.995,0.579,7.64e-06,0.626,140.037
Imitadora,Golden,6bm9EpUNvQ9xMglBJGRmgS,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,6r46lnXFbE9fr2d3KNaGbe,73.0,234828.0,0.045,0.556,0.0,0.289,8.0,0.737,-6.889,0.333,0.0,0.709,125.997
Bellas,"La Historia de Mi Vida: El Final, Vol. 1",3nMrjtBVZUCgiFTQ0SKvZk,Anthony Santos,06TVTkMAOR935MhkjX0i2A,5MSlG8Mg7OQkgJ0on0Qrhl,64.0,243500.0,0.0505,0.936,1.0,0.272,9.0,0.894,-4.441,0.118,9.8e-06,0.766,129.997
